id,x,y,z,flight,mission
2610,101.9874865,2.58206971,41.98174,17,2
2611,101.9874873,2.582843418,39.71758,18,2
2612,101.9874886,2.582908777,39.06572,18,2
2581,101.9874298,2.584149552,38.5125,13,1
2614,101.9874896,2.582678085,42.03643,18,2
2584,101.9874347,2.58422886,38.14043,13,1
2616,101.9874948,2.582203785,42.55156,19,2
2588,101.9874411,2.58431101,37.53252,13,1
2618,101.9874968,2.582774443,40.67412,18,2
2591,101.9874447,2.58438696,37.31475,13,1
2594,101.9874544,2.584467302,36.81914,13,1
2598,101.9874596,2.584544802,36.47588,13,1
2622,101.9875092,2.582588185,42.90117,18,2
2603,101.9874665,2.584610677,36.304,13,1
2624,101.9875102,2.58240141,43.72344,19,2
2625,101.9875112,2.582133776,42.5916,19,2
2626,101.9875133,2.58200616,41.81914,17,2
2627,101.987514,2.582981627,38.46074,18,2
2631,101.987523,2.584503727,36.94609,13,1
2629,101.9875151,2.583039235,37.47441,18,2
2636,101.9875307,2.58457761,36.679,13,1
2637,101.9875307,2.584627985,36.60186,13,1
2632,101.9875233,2.582325976,43.70732,19,2
4869,101.9871828,2.584568736,35.35869,13,1
4941,101.987256,2.584642598,35.83037,13,1
2635,101.9875269,2.582462376,43.93145,19,2
2602,101.9874665,2.583784268,40.29082,14,1
2605,101.9874729,2.583862544,40.25274,14,1
2609,101.9874804,2.58394211,39.89385,14,1
2639,101.9875361,2.582731301,41.93828,18,2
2640,101.9875395,2.581935635,41.74199,17,2
2641,101.98754,2.582649151,43.22686,18,2
2613,101.9874891,2.584022452,39.50469,14,1
2643,101.9875418,2.58206351,42.59844,19,2
2644,101.9875425,2.582259068,43.65947,19,2
2615,101.9874919,2.584104344,39.00957,14,1
2646,101.9875456,2.582883202,39.7376,18,2
2647,101.9875533,2.582819393,40.73906,18,2
2648,101.9875538,2.582942618,39.19414,18,2
2617,101.9874961,2.584183394,38.48076,14,1
2620,101.9875045,2.584259602,38.20098,14,1
2651,101.9875616,2.582569585,43.96709,18,2
2652,101.9875636,2.581872343,42.03106,17,2
2621,101.9875084,2.584339944,37.6082,14,1
2630,101.9875153,2.584420544,37.2293,14,1
2655,101.9875654,2.582191901,43.77568,19,2
2656,101.9875664,2.581998151,42.62041,19,2
2638,101.9875346,2.583750685,40.55156,14,1
2642,101.9875405,2.583817593,40.43438,14,1
2645,101.9875425,2.583898452,40.47051,14,1
2660,101.9875721,2.582389785,45.23174,19,2
2649,101.9875538,2.583978794,40.02373,14,1
2650,101.9875585,2.584059394,39.52031,14,1
2663,101.9875813,2.582320035,45.04717,19,2
2653,101.9875641,2.584134827,39.04912,14,1
2665,101.9875836,2.583048277,37.64971,18,2
2666,101.987586,2.582702885,42.94072,18,2
2667,101.987586,2.582991702,38.66338,18,2
2659,101.9875713,2.584218527,38.53936,14,1
2661,101.9875772,2.584297319,38.10381,14,1
2664,101.9875818,2.584375594,37.81914,14,1
2671,101.9875906,2.581930468,42.54766,19,2
2672,101.9875911,2.582452818,45.304,19,2
2669,101.9875883,2.584454385,37.48662,14,1
2674,101.9875939,2.584533694,37.08623,14,1
2675,101.9875952,2.582777027,41.86211,18,2
2676,101.9875975,2.582253385,45.10869,19,2
2677,101.9875991,2.582126285,43.82061,19,2
2678,101.9876027,2.58461636,36.92754,14,1
2679,101.9876037,2.583728468,41.15166,14,1
2680,101.987605,2.584696185,37.04131,14,1
2681,101.987606,2.58377626,41.15264,14,1
2682,101.9876068,2.582638043,44.25029,18,2
2683,101.9876078,2.58385066,40.72246,14,1
2684,101.9876109,2.581862268,42.63701,19,2
2685,101.9876124,2.58291291,39.88018,18,2
2686,101.9876155,2.583929452,40.48955,14,1
2687,101.9876186,2.582852977,40.60332,18,2
2688,101.9876227,2.582550985,45.3582,18,2
2689,101.9876235,2.584011602,40.00176,14,1
2690,101.9876247,2.58218286,45.02813,19,2
2691,101.987625,2.582007193,43.80791,19,2
2692,101.9876268,2.584094269,39.52471,14,1
2693,101.9876342,2.582062993,44.01299,19,2
2697,101.9876348,2.584174094,38.97344,14,1
2695,101.9876348,2.581794068,43.02764,19,2
2699,101.9876427,2.58425211,38.57744,14,1
2703,101.9876471,2.584330385,38.05645,14,1
2698,101.987636,2.582363951,46.68535,19,2
2707,101.9876556,2.58441021,37.93096,14,1
2700,101.987644,2.582293943,46.34111,19,2
2701,101.9876445,2.582740343,42.99395,18,2
2712,101.987661,2.584487969,37.69463,14,1
2715,101.9876689,2.584572185,37.38359,14,1
2718,101.9876723,2.583735185,42.04131,14,1
2705,101.9876517,2.58193641,43.44121,19,2
2706,101.9876543,2.582428535,46.88066,19,2
2719,101.9876725,2.584632377,37.31914,14,1
2720,101.9876738,2.58380726,41.47881,14,1
2709,101.9876563,2.582811385,41.77275,18,2
2710,101.9876563,2.582996352,38.79082,18,2
2711,101.9876569,2.583052927,37.75811,18,2
2723,101.9876807,2.58388631,40.83672,14,1
2713,101.9876612,2.582121376,45.19854,19,2
2714,101.9876615,2.582617893,45.27764,18,2
2726,101.9876897,2.583967944,40.50322,14,1
2716,101.98767,2.582690485,44.29815,18,2
2717,101.9876705,2.581997635,44.13262,19,2
2727,101.9876918,2.584047252,39.94414,14,1
2731,101.9876985,2.584129919,39.45342,14,1
2734,101.9877031,2.584208194,39.1165,14,1
2721,101.9876797,2.581871051,43.55547,19,2
2722,101.9876797,2.582938227,39.72539,18,2
2742,101.9877113,2.584284919,38.62578,14,1
2724,101.987681,2.582877777,40.61065,18,2
2725,101.9876874,2.582540393,46.70928,18,2
2745,101.9877164,2.584369394,38.25127,14,1
2748,101.9877254,2.584447669,38.11748,14,1
2728,101.9876933,2.582164776,46.62969,19,2
2729,101.9876946,2.582354135,47.85088,19,2
2730,101.9876979,2.582055243,45.30107,19,2
2753,101.9877329,2.584527494,37.79082,14,1
2732,101.9876995,2.582285418,47.55498,19,2
2754,101.987736,2.583690493,42.7459,14,1
2757,101.987738,2.583760243,42.62676,14,1
2759,101.9877388,2.584604477,37.56279,14,1
2736,101.9877044,2.581937443,44.07842,19,2
2737,101.9877072,2.58276876,42.91582,18,2
2738,101.9877082,2.58180466,43.74443,19,2
2739,101.9877087,2.582408385,47.83281,19,2
2760,101.9877388,2.584649944,37.50664,14,1
2741,101.9877105,2.58258121,46.60723,18,2
2761,101.9877468,2.583842135,41.73076,14,1
2743,101.9877118,2.582662843,45.22441,18,2
2766,101.9877527,2.58392196,41.02568,14,1
2768,101.9877604,2.584002819,40.54424,14,1
2772,101.9877683,2.584082644,39.91143,14,1
2747,101.9877221,2.582831535,41.72197,18,2
2774,101.9877732,2.584158852,39.52227,14,1
2749,101.9877257,2.583052668,38.11406,18,2
2750,101.987728,2.582141785,47.14238,19,2
2780,101.9877799,2.58424126,39.28203,14,1
2752,101.9877311,2.583003327,38.91631,18,2
2782,101.9877837,2.58432031,38.73711,14,1
2785,101.9877912,2.58440091,38.346,14,1
2755,101.9877378,2.581995826,45.38066,19,2
2756,101.987738,2.582720968,44.24736,18,2
2790,101.9877986,2.584480219,38.10674,14,1
2758,101.9877385,2.581873635,44.22197,19,2
2795,101.9878058,2.584561077,37.94463,14,1
2796,101.9878063,2.58371736,43.61455,14,1
2797,101.9878099,2.584633927,37.74639,14,1
2762,101.9877486,2.58289431,40.46856,18,2
2763,101.9877511,2.582312026,48.80547,19,2
2764,101.9877519,2.58207436,46.85527,19,2
2765,101.9877519,2.582948302,39.825,18,2
2799,101.987812,2.58379641,42.92022,14,1
2767,101.9877578,2.582376351,49.04326,19,2
2800,101.9878171,2.584725119,37.89336,14,1
2769,101.9877609,2.58224176,48.68438,19,2
2770,101.9877642,2.582618926,46.76982,18,2
2771,101.9877645,2.581811635,44.37578,19,2
2801,101.9878189,2.583876494,41.90752,14,1
2806,101.9878259,2.583951669,41.05254,14,1
2809,101.9878302,2.584033044,40.44268,14,1
2775,101.987775,2.58193951,45.47783,19,2
2812,101.98784,2.584111577,39.77568,14,1
2777,101.9877773,2.58217201,48.61895,19,2
2778,101.9877794,2.582784777,42.8958,18,2
2779,101.9877796,2.582679635,45.5042,18,2
2815,101.9878454,2.58419321,39.45,14,1
2818,101.9878503,2.584275877,39.09844,14,1
2821,101.9878587,2.58434976,38.63359,14,1
2825,101.9878621,2.584435269,38.44658,14,1
2784,101.9877902,2.582011585,46.89141,19,2
2832,101.9878695,2.584513802,38.25859,14,1
2786,101.9877953,2.582840835,41.7083,18,2
2835,101.9878765,2.584593627,38.13213,14,1
2837,101.9878811,2.584669835,38.04229,14,1
2789,101.9877979,2.583045693,38.21758,18,2
2865,101.9879348,2.584468335,38.65899,14,1
2791,101.9877997,2.582548918,47.6043,3,3
2792,101.9878004,2.58210226,48.53203,19,2
2793,101.9878017,2.582735951,44.27422,18,2
2794,101.9878022,2.58299816,39.02471,18,2
2870,101.9879399,2.584547385,38.58818,14,1
2874,101.9879466,2.584630569,38.36211,14,1
2876,101.9879574,2.584762835,38.36309,14,1
2798,101.9878112,2.582260876,50.0501,1,3
4870,101.9879508,2.584692818,38.18438,14,1
2619,101.9875017,2.583341227,38.80645,15,1
2623,101.9875092,2.58342131,39.3333,15,1
2802,101.9878212,2.582896635,40.53936,18,2
2803,101.987822,2.582940293,40.13604,18,2
2804,101.9878243,2.582472193,49.17022,3,3
2805,101.9878248,2.582329335,50.39336,1,3
2628,101.9875143,2.583499843,39.86895,15,1
2807,101.9878277,2.582197326,49.79473,19,2
2808,101.9878297,2.581958626,46.88994,19,2
2633,101.9875233,2.583580702,40.39824,15,1
2634,101.9875266,2.58365536,40.59893,15,1
2811,101.9878351,2.582040518,48.53057,19,2
2654,101.9875646,2.583217743,37.95879,15,1
2657,101.9875664,2.58329266,38.87969,15,1
2814,101.9878444,2.58267886,45.74736,18,2
2658,101.9875713,2.58337326,39.33086,15,1
2816,101.9878467,2.582785293,42.83184,18,2
2662,101.9875782,2.58345386,40.05547,15,1
2668,101.9875878,2.583533168,40.78643,15,1
2670,101.9875903,2.583613768,41.42363,15,1
2820,101.9878539,2.582581985,47.65508,3,3
2673,101.9875931,2.583660785,41.2708,15,1
2822,101.98786,2.581821968,45.65557,19,2
2823,101.9878618,2.58252076,49.1165,3,3
2824,101.9878621,2.582977752,39.19902,18,2
2694,101.9876342,2.583251068,38.62774,15,1
2696,101.9876348,2.583316427,39.2625,15,1
2827,101.9878641,2.582835668,41.58525,18,2
2828,101.9878662,2.583029677,38.26836,18,2
2829,101.9878683,2.58189611,46.83232,19,2
2702,101.9876453,2.58340736,40.14287,15,1
2831,101.9878688,2.582443776,50.11797,3,3
2704,101.9876489,2.583489252,40.9959,15,1
2833,101.9878729,2.582725876,44.69854,18,2
2708,101.9876561,2.583569335,41.94024,15,1
2733,101.9877003,2.583205602,38.28887,15,1
2735,101.9877039,2.583286202,39.3543,15,1
2740,101.9877103,2.583361635,40.03447,15,1
2744,101.9877162,2.583441718,41.07891,15,1
2839,101.9878878,2.582205076,51.43486,1,3
2840,101.9878921,2.582308926,51.61211,1,3
2746,101.98772,2.583522577,42.46611,15,1
2751,101.9877308,2.583603693,42.91582,15,1
2843,101.9878998,2.582891985,40.73076,18,2
2773,101.9877714,2.583239185,39.22637,15,1
2845,101.9879019,2.582149535,51.25371,1,3
2776,101.9877755,2.583318235,40.00908,15,1
2781,101.9877807,2.583398577,41.10283,15,1
2848,101.9879129,2.581837726,47.09502,19,2
2783,101.9877891,2.583477368,42.28838,15,1
2850,101.9879171,2.582597743,47.72051,3,3
2851,101.9879171,2.582769535,43.16631,18,2
2787,101.9877953,2.583557968,43.34649,15,1
2788,101.9877974,2.58360266,43.44268,15,1
2854,101.9879212,2.581926335,48.78154,19,2
2855,101.9879212,2.582003576,50.44951,19,2
2810,101.9878343,2.58319656,39.03887,15,1
2813,101.9878441,2.583275868,39.93584,15,1
2858,101.9879263,2.58253936,49.35674,3,3
2859,101.9879266,2.58228051,52.33867,1,3
2817,101.987848,2.583354143,40.92607,15,1
2819,101.9878531,2.583431902,42.14043,15,1
2862,101.9879322,2.582827143,41.69951,18,2
2863,101.9879338,2.582403993,51.26592,2,3
2864,101.987934,2.58248511,50.23174,3,3
2826,101.9878623,2.583511985,43.35527,15,1
2866,101.9879356,2.58208056,51.39238,1,3
2867,101.9879381,2.583006685,38.3416,18,2
2868,101.9879389,2.582953727,39.35576,18,2
2869,101.9879397,2.582216443,52.67559,1,3
2830,101.9878685,2.583590518,43.76641,15,1
2871,101.9879404,2.582702626,44.92412,18,2
2834,101.9878744,2.583672152,44.11846,15,1
2836,101.9878783,2.583749652,43.81719,15,1
2838,101.9878855,2.583831802,42.72881,15,1
2841,101.9878921,2.583908527,41.62676,15,1
2842,101.987895,2.583989127,40.91582,15,1
2844,101.9879006,2.584071277,40.31475,15,1
2878,101.9879612,2.581785026,47.36748,19,2
2879,101.9879643,2.582886818,40.78496,18,2
2880,101.9879646,2.581867693,48.80645,19,2
2881,101.9879651,2.582187251,52.95147,1,3
2882,101.9879654,2.581948293,49.95781,19,2
2846,101.9879086,2.583232468,39.6624,15,1
2847,101.9879094,2.584149294,39.9583,15,1
2849,101.9879147,2.583310227,40.71318,15,1
2852,101.9879178,2.584229119,39.58525,15,1
2887,101.9879777,2.582022951,51.60039,19,2
2853,101.9879186,2.583390052,41.92803,15,1
2856,101.9879245,2.584310235,39.14727,15,1
2890,101.9879818,2.582366018,51.83965,2,3
2891,101.9879838,2.582117243,52.84795,1,3
2857,101.987926,2.583467552,43.24346,15,1
2893,101.9879846,2.582248993,53.05303,1,3
2860,101.9879312,2.58438541,38.75469,15,1
2895,101.987989,2.582753518,43.47344,18,2
2896,101.9879898,2.582598518,47.76982,3,3
2861,101.9879314,2.583542468,44.08721,15,1
2884,101.9879731,2.58318881,39.4627,15,1
2899,101.9879946,2.582432151,51.24639,2,3
2888,101.987979,2.583264502,40.48565,15,1
2892,101.9879838,2.58334381,41.75078,15,1
2902,101.9879993,2.582492343,50.23906,3,3
2903,101.9879993,2.58254091,49.46758,3,3
2904,101.9880021,2.58281681,41.75029,18,2
2905,101.9880034,2.582995835,38.56035,18,2
2897,101.9879928,2.583420535,43.29375,15,1
2907,101.9880077,2.582942877,39.52471,18,2
2908,101.9880108,2.582643726,45.90508,3,3
2900,101.9879975,2.58350191,44.32793,15,1
2925,101.9880432,2.583141277,39.31231,15,1
2911,101.9880183,2.581819126,48.96611,19,2
2912,101.9880193,2.581886551,50.04619,19,2
2926,101.9880463,2.58321981,40.66875,15,1
2914,101.9880249,2.581969735,51.84844,19,2
2915,101.988026,2.582054985,52.85967,1,3
2916,101.9880262,2.582158835,53.68047,1,3
2931,101.988054,2.583299893,41.56865,15,1
2934,101.9880583,2.583376877,43.03154,15,1
2919,101.9880275,2.582391851,52.04815,2,3
2937,101.9880668,2.58351431,44.86699,15,1
2921,101.9880334,2.582870285,40.93486,18,2
2955,101.9881079,2.583172793,40.48223,15,1
2923,101.9880352,2.58222471,53.74199,1,3
2960,101.9881197,2.583330377,42.26397,15,1
2961,101.98812,2.583251585,41.37725,15,1
2967,101.9881287,2.583408652,44.14678,15,1
2927,101.9880478,2.582112335,53.90606,1,3
2971,101.9881346,2.583488218,45.20928,15,1
2929,101.9880524,2.582743443,43.3665,18,2
2930,101.9880532,2.582343285,52.69121,2,3
2991,101.9881778,2.583120093,40.38799,15,1
2994,101.9881845,2.583208443,41.45391,15,1
2933,101.9880578,2.582581985,47.98516,3,3
2996,101.988187,2.583286977,42.08916,15,1
3001,101.9881991,2.583370677,43.65557,15,1
2936,101.9880622,2.582426726,51.54326,2,3
3002,101.9882004,2.583444302,44.84941,15,1
2938,101.9880678,2.581846768,50.26641,19,2
2939,101.9880702,2.58249131,50.03789,3,3
2940,101.9880707,2.582977752,38.71807,18,2
2941,101.9880722,2.582805702,41.87432,18,2
2942,101.9880737,2.58291911,39.53691,18,2
3003,101.9882032,2.583493902,45.47197,15,1
2944,101.9880794,2.58192246,52.01152,19,2
3022,101.9882405,2.583087027,40.36455,15,1
2946,101.988082,2.582634943,45.79619,3,3
2947,101.9880833,2.582013651,53.31133,1,3
2948,101.9880851,2.582858402,41.09453,18,2
2949,101.9880861,2.582296785,53.47539,2,3
3028,101.98825,2.583160393,41.56475,15,1
2951,101.988091,2.582120343,54.05498,1,3
3030,101.9882528,2.583238927,42.25176,15,1
3033,101.9882584,2.58332056,43.31426,15,1
3035,101.9882625,2.583397027,44.40459,15,1
3042,101.9882695,2.58347711,45.21709,15,1
4961,101.9880625,2.583456709,44.30107,15,1
2957,101.9881084,2.58218131,54.40557,1,3
4962,101.9876609,2.583635816,41.9544,15,1
4979,101.987496,2.583260103,38.24346,15,1
2872,101.9879404,2.583624102,44.27031,16,1
2873,101.9879453,2.583704702,44.35332,16,1
2962,101.9881202,2.581951135,53.07061,1,3
2963,101.9881254,2.582428793,51.37285,2,3
2875,101.9879507,2.583785302,43.60283,16,1
2965,101.9881285,2.582562351,47.93047,3,3
2966,101.9881287,2.582361885,52.71953,2,3
2877,101.9879584,2.583863577,42.52373,16,1
2968,101.9881308,2.581880351,52.14727,19,2
2969,101.9881321,2.58267886,44.34307,3,3
2970,101.9881331,2.582952435,39.14336,18,2
2883,101.9879659,2.583944435,41.45147,16,1
2972,101.9881369,2.582894052,39.84844,18,2
2885,101.9879741,2.584024519,40.89043,16,1
2974,101.9881382,2.58278736,42.04277,18,2
2975,101.9881385,2.582483043,50.15606,3,3
2886,101.9879764,2.58410486,40.19805,16,1
2977,101.9881395,2.582836443,41.1541,18,2
2978,101.9881426,2.58227121,54.03984,2,3
2979,101.9881428,2.582612985,46.00518,3,3
2889,101.9879815,2.58417926,40.03106,16,1
2894,101.9879874,2.584257535,39.60039,16,1
2898,101.9879928,2.58433891,39.08965,16,1
2901,101.9879977,2.584420285,38.92315,16,1
2906,101.9880072,2.583601368,44.6917,16,1
2909,101.9880111,2.583657685,44.78936,16,1
2910,101.9880157,2.583736993,44.33477,16,1
2913,101.9880247,2.583820177,43.07354,16,1
2988,101.9881714,2.582092701,54.73613,1,3
2917,101.9880265,2.584792027,38.31914,16,1
2990,101.9881762,2.582426468,51.3792,2,3
2918,101.9880267,2.584721502,38.34453,16,1
2920,101.9880283,2.58389716,42.07305,16,1
2993,101.9881806,2.581831268,52.21025,19,2
2922,101.9880337,2.58397776,41.33525,16,1
2924,101.9880427,2.584058102,40.78057,16,1
2928,101.9880496,2.584138444,40.28203,16,1
2932,101.9880555,2.584218269,39.98955,16,1
2998,101.9881919,2.582663101,44.43535,3,3
2999,101.9881942,2.582537035,47.9793,3,3
3000,101.9881963,2.582358785,52.81865,2,3
2935,101.9880604,2.584297319,39.56865,16,1
2943,101.9880766,2.583609635,45.22197,16,1
2945,101.9880799,2.583692818,44.70488,16,1
2950,101.9880863,2.58377161,43.76934,16,1
3005,101.988205,2.582710893,42.79131,3,3
3006,101.9882068,2.582470901,49.82891,3,3
2952,101.9880964,2.583853244,42.55352,16,1
2953,101.9880989,2.58481011,38.46416,16,1
2954,101.9880992,2.583930485,41.91484,16,1
3010,101.9882127,2.582237368,54.77568,2,3
2956,101.9881079,2.584010569,41.14971,16,1
3012,101.9882202,2.582588443,46.40068,3,3
3013,101.9882227,2.582045943,55.3294,1,3
2958,101.9881164,2.584169444,40.29229,16,1
2959,101.9881166,2.58409091,40.66875,16,1
2964,101.9881267,2.584250302,39.95977,16,1
2973,101.9881372,2.584405819,39.26787,16,1
3018,101.988234,2.58197206,54.88066,1,3
2976,101.9881387,2.583566752,45.42998,16,1
3020,101.9882379,2.581784768,52.5667,19,2
2980,101.9881449,2.58448461,39.28643,16,1
2981,101.9881477,2.583648127,45.08135,16,1
3023,101.9882407,2.582840577,40.55693,3,3
3024,101.9882412,2.582789427,41.6585,3,3
2982,101.9881524,2.58456521,39.14141,16,1
3026,101.9882461,2.582103551,55.55547,1,3
3027,101.9882494,2.582405026,51.43731,2,3
2983,101.9881557,2.58372821,44.25078,16,1
2984,101.988157,2.583807002,43.03936,16,1
2985,101.9881647,2.58472641,38.76152,16,1
2986,101.9881696,2.583888894,42.19414,16,1
3032,101.9882582,2.58190696,55.33739,1,3
2987,101.9881711,2.584829744,39.00713,16,1
3034,101.988262,2.582640885,44.71367,3,3
2989,101.9881724,2.583964844,41.55498,16,1
2992,101.988178,2.584045702,41.23565,16,1
3037,101.9882636,2.582515851,48.04277,3,3
3038,101.9882685,2.582351551,52.66631,2,3
3039,101.9882685,2.58270056,43.04668,3,3
2995,101.9881847,2.58412346,40.7415,16,1
3041,101.9882687,2.582897927,39.17022,3,3
2997,101.9881893,2.58420561,40.26641,16,1
3004,101.9882035,2.584286469,39.84551,16,1
3045,101.9882759,2.58225571,54.53594,2,3
3007,101.9882073,2.583562102,45.65215,16,1
3047,101.9882769,2.58230686,53.85772,2,3
3048,101.9882774,2.582453076,49.90606,3,3
3049,101.9882805,2.582573976,46.11699,3,3
3008,101.9882112,2.583603693,45.60625,16,1
3009,101.9882117,2.584443794,39.61992,16,1
3011,101.9882161,2.583680935,44.7083,16,1
3014,101.9882227,2.584605252,39.35039,16,1
3054,101.9882931,2.58282766,40.83574,3,3
3015,101.9882268,2.583764635,43.58086,16,1
3016,101.9882304,2.584683785,39.26397,16,1
3057,101.9882967,2.58209141,56.4876,1,3
3058,101.9882983,2.582031735,56.71611,1,3
3059,101.9882993,2.581844701,54.94561,1,3
3017,101.9882322,2.583838519,42.89727,16,1
3019,101.9882371,2.583919377,42.18242,16,1
3062,101.9883085,2.582928152,39.06035,3,3
3021,101.9882384,2.584762577,39.10723,16,1
3064,101.9883098,2.581958368,56.55254,1,3
3065,101.9883101,2.582197068,55.87334,2,3
3025,101.9882443,2.583996877,41.53545,16,1
3029,101.9882518,2.58408006,41.17852,16,1
3068,101.9883209,2.582860985,39.50859,3,3
3031,101.9882554,2.584156527,40.72881,16,1
3070,101.9883252,2.582386168,51.90459,2,3
3071,101.9883265,2.582684543,43.31035,3,3
3036,101.9882625,2.58423971,40.2752,16,1
3074,101.9883347,2.582498801,48.01397,3,3
3075,101.9883365,2.582343543,52.75713,2,3
3076,101.988337,2.582621251,44.84795,3,3
3077,101.9883376,2.581892235,57.16191,1,3
3078,101.9883401,2.582434993,49.81816,3,3
3040,101.9882685,2.58434201,39.87529,16,1
3080,101.9883453,2.582270435,54.16924,2,3
3046,101.9882762,2.584395227,39.98516,16,1
3050,101.9882831,2.584472727,40.07061,16,1
3083,101.9883491,2.583066102,40.33428,8,3
3084,101.9883509,2.583180543,42.24639,8,3
3085,101.9883542,2.582558993,46.48613,3,3
3053,101.9882908,2.58455436,39.97539,16,1
3055,101.9882936,2.584636769,39.67119,16,1
3060,101.9883016,2.584712977,39.51201,16,1
3069,101.9883237,2.584846794,39.18584,16,1
3090,101.9883617,2.582752485,41.45195,3,3
3091,101.9883622,2.583277677,43.10772,8,3
3092,101.988364,2.582909552,39.08818,3,3
4871,101.9880185,2.584660658,38.56963,16,1
3094,101.9883656,2.58223401,55.65801,2,3
3095,101.9883671,2.581972318,57.99492,1,3
4872,101.9880101,2.584579465,38.58672,16,1
3097,101.9883727,2.583383852,44.24297,8,3
4873,101.9880088,2.584498628,38.82549,16,1
4874,101.9880738,2.584455165,38.93682,16,1
3100,101.9883776,2.58204956,57.81231,1,3
3101,101.9883779,2.582160126,56.97979,2,3
4875,101.9880761,2.58453461,38.69951,16,1
3103,101.988381,2.582820685,40.08477,3,3
4876,101.9880891,2.584696476,38.48809,16,1
3105,101.9883846,2.581910576,58.00078,1,3
4877,101.9880845,2.58461654,38.55596,16,1
3107,101.9883948,2.583082118,41.13799,8,3
3108,101.9883969,2.58303846,40.51592,8,3
3109,101.9883992,2.582482268,48.2957,3,3
3110,101.9883992,2.58313611,42.29863,8,3
3111,101.9884007,2.582606526,44.68731,3,3
3112,101.988401,2.583231177,43.24688,8,3
4878,101.9881586,2.584646434,38.90801,16,1
3114,101.9884025,2.583437843,44.97295,8,3
4879,101.9882057,2.58437359,39.44072,16,1
3116,101.9884074,2.582339926,52.87432,2,3
3117,101.9884097,2.581842376,58.1541,1,3
3118,101.9884113,2.583330118,44.02715,8,3
4880,101.9881335,2.584330128,39.41289,16,1
3120,101.9884136,2.582411226,49.92266,3,3
4881,101.9880686,2.584375856,38.96758,16,1
3122,101.9884167,2.582276376,54.58037,2,3
4882,101.9882177,2.58452268,39.51885,16,1
3124,101.988421,2.582025018,58.68877,1,3
3044,101.9882751,2.583560035,45.34746,17,1
3126,101.9884241,2.581911093,59.28643,1,3
3127,101.9884246,2.582718901,41.39727,3,3
3128,101.9884251,2.582867443,39.48711,3,3
3051,101.9882839,2.583637018,44.91973,17,1
3130,101.9884259,2.582544526,46.4251,3,3
3052,101.988289,2.583716327,44.10869,17,1
3056,101.9882939,2.583796152,43.21025,17,1
3061,101.9883021,2.583876494,42.54522,17,1
3063,101.9883088,2.58395451,42.02861,17,1
3066,101.9883121,2.584034594,41.62041,17,1
3067,101.9883183,2.584115452,41.01104,17,1
3072,101.9883293,2.584194502,40.70586,17,1
3079,101.9883424,2.584353377,40.24639,17,1
3139,101.988446,2.582791752,39.93926,3,3
3140,101.9884485,2.58184186,59.62871,1,3
3141,101.9884485,2.583012627,41.00176,8,3
3142,101.9884495,2.58212551,58.07647,2,3
3143,101.9884503,2.583185193,43.17217,8,3
3144,101.9884526,2.583090643,42.31426,8,3
3081,101.9883465,2.584431652,40.35967,17,1
3146,101.9884578,2.583439135,45.20293,8,3
3147,101.9884588,2.583278968,44.05596,8,3
3148,101.9884639,2.582591285,44.79717,3,3
3149,101.9884668,2.582462893,48.3626,3,3
3150,101.9884722,2.58338101,45.28789,8,3
3082,101.9883483,2.583591552,44.94414,17,1
3152,101.9884788,2.582336568,52.84209,2,3
3086,101.9883545,2.58366776,44.4417,17,1
3154,101.9884809,2.582208972,56.70488,2,3
3155,101.9884835,2.58277496,40.3001,3,3
3087,101.988355,2.584514319,40.32988,17,1
3157,101.9884863,2.58227431,54.28887,2,3
3158,101.9884881,2.58240141,50.04229,3,3
3159,101.9884881,2.58296406,40.47295,8,3
3160,101.9884886,2.581876476,60.3919,1,3
3161,101.9884891,2.582101485,58.5252,2,3
3088,101.9883596,2.584591044,40.21465,17,1
3163,101.9884914,2.582522826,46.61211,3,3
3089,101.9883607,2.583749393,43.58281,17,1
3165,101.988496,2.582713476,41.52178,3,3
3166,101.9884968,2.581808276,60.25762,1,3
3093,101.9883643,2.58467216,40.17022,17,1
3168,101.9885025,2.581945451,60.34649,1,3
3096,101.9883681,2.583829735,42.98955,17,1
3098,101.9883733,2.58475586,40.0042,17,1
3171,101.9885068,2.583225493,44.11406,8,3
3099,101.9883748,2.583908527,42.41045,17,1
3102,101.9883781,2.583987577,41.84111,17,1
3174,101.9885127,2.583041818,42.29961,8,3
3175,101.9885133,2.58214411,57.90117,2,3
3104,101.9883835,2.584859969,39.48076,17,1
3106,101.9883894,2.584066627,41.33477,17,1
3178,101.9885215,2.58278581,40.06377,3,3
3113,101.9884015,2.58422576,40.6375,17,1
3115,101.9884061,2.584304035,40.42998,17,1
3181,101.9885243,2.583317977,45.17217,8,3
3182,101.9885276,2.582642951,43.70391,3,3
3183,101.9885351,2.58293926,40.56377,8,3
3184,101.9885379,2.581859685,61.73076,1,3
3185,101.9885379,2.582447135,48.42607,3,3
3186,101.9885446,2.582073068,59.56231,2,3
3119,101.988412,2.584385669,40.64287,17,1
3121,101.9884151,2.583547377,45.28594,17,1
3189,101.9885505,2.582326751,52.63359,2,3
3190,101.9885505,2.582384876,50.0833,3,3
3191,101.9885523,2.582210243,56.67803,2,3
3123,101.9884177,2.584464977,40.66729,17,1
3193,101.9885544,2.583176152,44.12139,8,3
3194,101.9885559,2.582506035,46.28594,3,3
3125,101.9884215,2.58362436,44.88164,17,1
3196,101.9885579,2.582269401,54.54375,2,3
