id,x,y,z,flight
1323,101.9884906,2.583658977,44.80791,17
1324,101.9884953,2.583738802,43.80498,17
1325,101.9884976,2.584582002,41.20586,17
1326,101.988505,2.584660277,41.07793,17
1327,101.9885053,2.583817852,43.37676,17
1328,101.9885115,2.584738552,41.00371,17
1329,101.9885117,2.58389561,42.8919,17
1330,101.9885176,2.584798744,40.81572,17
1331,101.9885192,2.583979052,42.22197,17
1332,101.9885235,2.58405991,41.87481,17
1333,101.988524,2.584880377,40.13945,17
1334,101.9885459,2.584295252,41.37236,17
1335,101.9885531,2.58437611,41.59844,17
1336,101.9885577,2.58445361,41.44365,17
1337,101.9885613,2.584533694,41.55742,17
1338,101.9885695,2.584615327,41.73272,17
1339,101.9885757,2.584696185,41.50469,17
1340,101.9885841,2.584815873,41.04375,17
1341,101.9885883,2.584773427,41.40899,17
1342,101.9886101,2.584262185,41.51885,17
1343,101.9886127,2.584329352,41.9915,17
1344,101.9886229,2.58441176,42.00029,17
1345,101.9886273,2.584490035,42.25762,17
1346,101.9886345,2.58457141,42.41191,17
1347,101.9886432,2.58465046,42.73955,17
1348,101.9886473,2.584732094,42.48955,17
1349,101.9886545,2.58480701,41.82891,17
1350,101.988662,2.58489536,41.10283,17
1351,101.9884907,2.584503433,41.17852,17
1352,101.9884854,2.584426063,41.21465,17
1353,101.9883942,2.584147322,41.13457,17
1354,101.9884666,2.584184669,41.09697,17
1355,101.9885295,2.58413561,41.6541,17
1356,101.9885373,2.584206414,40.99297,17
1357,101.9886032,2.584171551,41.60772,17
1358,101.988601,2.584095041,41.74834,17
1359,101.988587,2.58401434,42.17412,17
1360,101.9884602,2.584102931,41.3665,17
1361,101.9885487,2.583537043,46.04033,18
1362,101.9885644,2.583695143,44.45732,18
1363,101.9885716,2.583776777,43.7332,18
1364,101.9885741,2.583854794,43.35137,18
1365,101.9885808,2.583934877,42.73857,18
1366,101.9886178,2.583489252,47.01543,18
1367,101.9886227,2.583566493,46.18486,18
1368,101.9886376,2.583728468,44.33818,18
1369,101.9886443,2.583808293,43.74688,18
1370,101.9886458,2.583886569,43.06524,18
1371,101.9886574,2.58396691,42.59941,18
1372,101.9886687,2.584126819,42.28838,18
1373,101.9886797,2.584284144,42.27813,18
1374,101.9886818,2.583472718,47.88359,18
1375,101.9886905,2.584366035,42.43731,18
1376,101.9886913,2.583605502,46.19805,18
1377,101.9886954,2.584444569,42.79229,18
1378,101.988702,2.58368481,45.07793,18
1379,101.9887046,2.584525427,43.22197,18
1380,101.9887062,2.583761277,44.17705,18
1381,101.9887062,2.584603702,43.29815,18
1382,101.9887126,2.583843685,43.65117,18
1383,101.9887134,2.584684819,43.49688,18
1384,101.9887182,2.583917827,43.24443,18
1385,101.9887223,2.584761544,43.0374,18
1386,101.9887239,2.584001527,42.74395,18
1387,101.9887254,2.584820702,42.19414,18
1388,101.9887275,2.584904144,41.58916,18
1389,101.9887367,2.584160402,42.44024,18
1390,101.9887437,2.584254177,42.51592,18
1391,101.9887498,2.58348176,48.7874,18
1392,101.9887532,2.584320569,42.81914,18
1393,101.9887604,2.584399102,43.26348,18
1394,101.9887614,2.583560552,47.64092,18
1395,101.9887642,2.583637277,46.32842,18
1396,101.9887665,2.584478927,43.78008,18
1397,101.9887719,2.583717877,45.03984,18
1398,101.9887737,2.58455901,44.07695,18
1399,101.9887776,2.584639094,44.29424,18
1400,101.9887794,2.583796927,44.38018,18
1401,101.988785,2.584717627,43.79473,18
1402,101.9887855,2.583876235,43.7835,18
1403,101.9887968,2.584807785,42.9002,18
1404,101.9887984,2.584909827,41.67363,18
1405,101.9888009,2.58403666,43.30889,18
1406,101.9888071,2.584116744,43.19268,18
1407,101.9888094,2.584187785,42.96611,18
1408,101.9888184,2.58427381,43.23369,18
1409,101.9888261,2.584353635,43.64287,18
1410,101.9888343,2.584430619,44.14482,18
1411,101.9888361,2.583672927,46.11309,18
1412,101.9888397,2.584511735,44.69024,18
1413,101.9888436,2.58375146,44.99834,18
1414,101.9888467,2.584592335,44.93877,18
1415,101.9888495,2.583832319,44.3665,18
1416,101.9888536,2.584674227,44.7376,18
1417,101.9888585,2.583909302,43.83184,18
1418,101.9888603,2.584756635,43.97637,18
1419,101.9888654,2.583990677,43.68682,18
1420,101.9888672,2.584070244,43.55742,18
1421,101.9888672,2.584833877,42.96074,18
1422,101.9888724,2.584923261,41.77764,18
1423,101.9888754,2.584151877,43.53203,18
1424,101.9888852,2.584260894,43.52959,18
1425,101.9888883,2.584308685,43.93828,18
1426,101.9888962,2.584385669,44.46807,18
1427,101.9889022,2.58446911,44.9959,18
1428,101.9889099,2.58454816,45.69121,18
1429,101.9889183,2.584626694,45.70928,18
1430,101.9889258,2.584709102,45.01494,18
1431,101.9889294,2.584784019,44.05449,18
1432,101.9889366,2.58485816,43.00859,18
1433,101.9889438,2.584932302,42.36553,18
1434,101.9886636,2.584046951,42.1834,18
1435,101.9887325,2.584080449,42.66729,18
1436,101.9887916,2.583956313,43.38311,18
1437,101.9886879,2.583522763,47.50176,18
1438,101.9885568,2.583617278,45.18828,18
1439,101.9886724,2.58418901,41.85527,18
1440,101.9886281,2.583648838,45.12676,18
1441,101.9888133,2.583436552,49.99248,19
1442,101.9888235,2.583518443,49.22832,19
1443,101.9888289,2.583601885,47.52422,19
1444,101.9888849,2.583422343,50.7791,19
1445,101.9888852,2.583473235,50.42998,19
1446,101.988898,2.58355151,49.26982,19
1447,101.9889029,2.583627718,47.61797,19
1448,101.9889099,2.583707027,46.16143,19
1449,101.9889153,2.583786335,45.15508,19
1450,101.9889232,2.58386771,44.55498,19
1451,101.9889278,2.58394831,44.08184,19
1452,101.9889319,2.584032785,43.92022,19
1453,101.9889435,2.584105119,44.07793,19
1454,101.9889481,2.584186235,44.00762,19
1455,101.988953,2.58342751,51.35234,19
1456,101.9889563,2.584261927,44.26836,19
1457,101.9889638,2.583510177,50.34649,19
1458,101.9889646,2.58434356,44.9002,19
1459,101.9889682,2.583586902,48.88115,19
1460,101.9889684,2.584424677,45.62676,19
1461,101.9889743,2.583662335,47.32549,19
1462,101.9889746,2.584503985,46.27715,19
1463,101.9889805,2.583743452,45.80303,19
1464,101.9889836,2.584584069,46.6419,19
1465,101.9889882,2.583822244,45.35039,19
1466,101.98899,2.584663635,46.29912,19
1467,101.9889936,2.583900002,44.95293,19
1468,101.9889972,2.584740102,45.30059,19
1469,101.9890016,2.583982152,44.59453,19
1470,101.989009,2.584057844,44.429,19
1471,101.989009,2.584872369,43.33086,19
1472,101.9890093,2.584819152,44.30107,19
1473,101.9890172,2.584189852,44.44658,19
1474,101.989018,2.58338101,52.11699,19
1475,101.989018,2.584137927,44.4417,19
1476,101.9890283,2.58429861,45.23027,19
1477,101.9890326,2.583538593,50.31914,19
1478,101.9890352,2.584377919,46.11992,19
1479,101.9890367,2.583615577,48.49346,19
1480,101.9890393,2.584456194,46.74053,19
1481,101.9890473,2.584538344,47.4002,19
1482,101.9890478,2.583694627,46.84404,19
1483,101.9890534,2.583777552,46.0042,19
1484,101.9890558,2.58461791,47.36162,19
1485,101.9890612,2.583854019,45.57402,19
1486,101.989066,2.584695927,46.83184,19
1487,101.9890671,2.583936944,45.21563,19
1488,101.989073,2.584773944,45.75615,19
1489,101.9890743,2.58401341,45.05547,19
1490,101.9890802,2.584097369,45.06865,19
1491,101.9890809,2.584854285,44.34111,19
1492,101.9890863,2.584177452,45.07988,19
1493,101.9890886,2.584944961,43.29912,19
1494,101.9890915,2.58425366,45.50225,19
1495,101.9890997,2.584329094,46.57061,19
1496,101.989104,2.584412535,47.46025,19
1497,101.9891123,2.584494427,48.20537,19
1498,101.9891213,2.584570635,48.51787,19
1499,101.9891279,2.584652785,48.15166,19
1500,101.989129,2.583891219,45.93242,19
1501,101.9891354,2.584731319,47.325,19
1502,101.9891387,2.583972852,45.63799,19
1503,101.9891444,2.584809335,45.86943,19
1504,101.9891454,2.584048027,45.39824,19
1505,101.9891467,2.584883219,44.66729,19
1506,101.9891631,2.584236869,46.38164,19
1507,101.9891642,2.584286469,47.27764,19
1508,101.9891721,2.584366035,48.3084,19
1509,101.9891803,2.584449994,49.41289,19
1510,101.9891842,2.584529044,49.74443,19
1511,101.9891904,2.584606544,49.5667,19
1512,101.9891963,2.584685594,48.55938,19
1513,101.9892078,2.58476516,47.42559,19
1514,101.9892122,2.584840335,46.00029,19
1515,101.9892194,2.584899494,44.79912,19
1516,101.9891501,2.584129099,45.53154,19
1517,101.989153,2.584954154,43.65508,19
1518,101.9890258,2.583462156,51.78838,19
